,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85
5373,23,2,2,2,5,0,5,2,2,4,2,4,4,4,2,2,4,3,3,1,0,2,1,4,5,2,1,2,2,7,2,6,1,3,8,1,4,3,3,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5374,6,2,3,3,2,2,4,1,3,6,1,2,2,3,4,3,4,3,3,1,0,4,1,2,3,2,3,2,1,3,6,6,2,2,6,3,2,3,4,2,1,5,8,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5375,31,1,3,2,7,2,2,0,5,6,1,3,2,2,6,0,3,6,1,0,2,0,4,4,0,0,5,4,1,7,2,6,0,3,9,0,7,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5376,8,1,3,3,2,1,6,2,2,8,0,1,1,2,6,4,3,2,5,1,0,2,2,1,4,2,1,3,0,2,7,6,3,1,4,5,1,1,5,3,0,6,7,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5377,13,1,2,2,3,0,4,2,4,7,1,2,3,4,3,2,6,1,5,0,0,3,1,0,4,2,2,3,0,7,2,7,1,1,8,1,0,5,4,0,0,4,6,2,0,0,5,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0
5378,10,1,4,3,3,1,4,1,4,7,1,2,0,3,6,4,3,3,0,0,0,9,0,0,3,0,6,0,0,0,9,6,2,1,5,4,0,3,2,2,2,8,7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5379,38,1,3,3,9,2,3,2,4,5,2,3,3,2,4,2,2,5,3,0,0,4,2,2,0,3,3,3,1,2,7,5,2,3,6,3,2,4,2,2,2,6,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5380,38,1,3,2,9,0,4,1,5,7,1,2,2,2,6,1,3,6,0,0,0,3,2,4,0,1,2,5,2,7,2,6,2,2,9,0,4,4,2,0,0,3,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
5381,38,1,2,2,9,0,4,2,4,7,1,2,3,4,3,1,1,8,1,0,0,3,6,0,1,1,1,8,0,3,6,7,1,1,8,1,0,7,2,0,0,4,4,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5382,11,1,2,3,3,1,4,1,5,5,1,4,3,4,2,0,4,5,1,1,2,4,3,1,1,3,3,3,1,2,7,5,1,4,7,2,5,3,2,0,0,3,6,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5383,29,1,2,4,7,2,2,2,4,6,0,3,3,4,3,0,3,6,1,0,0,4,2,4,0,1,2,4,3,9,0,4,3,3,9,0,1,8,0,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5384,23,1,2,2,5,2,4,1,3,3,3,4,4,3,2,2,4,4,1,0,0,2,3,4,1,2,3,5,1,8,1,6,0,3,8,1,6,3,1,0,1,2,3,2,0,0,6,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5385,30,2,2,4,7,0,6,1,3,6,1,3,4,3,3,0,1,8,0,0,1,2,4,3,0,1,1,5,3,7,2,5,1,3,8,1,5,2,3,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5386,36,1,3,3,8,0,6,1,2,7,1,2,1,4,4,1,2,6,1,0,1,3,2,4,1,1,2,6,1,5,4,5,2,3,6,3,2,5,2,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5387,8,1,3,2,2,0,7,2,0,7,2,0,0,6,3,2,7,0,2,0,0,7,0,0,2,3,4,0,0,0,9,7,2,0,7,2,0,6,3,0,0,4,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5388,24,1,3,2,5,1,3,2,4,6,1,2,2,3,5,0,4,5,2,0,0,0,5,3,0,1,4,3,1,4,5,5,1,3,7,2,2,5,3,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5389,8,1,3,3,2,1,6,2,2,8,0,1,1,2,6,4,3,2,5,1,0,2,2,1,4,2,1,3,0,2,7,6,3,1,4,5,1,1,5,3,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5390,34,1,2,3,8,0,5,2,2,6,1,2,2,3,4,3,1,6,2,0,0,3,3,2,2,1,2,5,0,2,7,7,0,2,8,1,2,5,2,0,0,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5391,10,1,3,3,3,0,4,2,4,7,1,2,0,0,9,0,9,0,1,0,0,3,3,3,0,0,0,9,0,5,4,7,1,1,8,1,1,6,2,1,0,4,8,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5392,8,1,3,3,2,3,4,2,2,8,1,0,0,5,4,4,3,2,5,0,0,2,1,2,4,2,2,1,2,0,9,9,0,0,4,5,2,2,5,0,0,5,7,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5393,22,1,2,4,5,0,5,3,2,4,1,4,4,5,1,2,4,3,1,1,0,5,2,1,1,2,3,3,1,9,0,5,0,4,5,4,6,3,1,0,0,2,2,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5394,39,2,5,2,9,1,5,0,3,7,1,2,0,0,9,0,4,5,0,0,0,6,3,0,0,4,0,5,0,2,7,6,2,2,6,3,0,4,5,0,0,4,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5395,2,1,3,4,1,1,5,2,3,5,1,4,1,4,4,5,3,1,2,3,0,4,1,1,5,3,1,1,1,2,7,5,1,3,5,4,3,1,4,2,1,5,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5396,22,1,2,2,5,0,6,1,2,1,2,6,3,5,1,2,6,2,1,0,0,4,1,3,1,3,4,2,0,9,0,5,1,3,5,4,3,2,5,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5397,33,1,3,3,8,0,4,1,5,6,2,2,2,4,4,1,3,6,1,1,1,3,3,2,1,2,3,4,1,5,4,6,2,2,8,1,4,4,2,1,1,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0
5398,11,2,2,5,3,2,4,4,0,5,0,4,4,2,3,2,3,4,4,0,0,2,0,4,4,2,0,0,4,0,9,4,2,4,5,4,3,5,1,1,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5399,33,1,3,3,8,1,6,2,2,7,1,2,0,3,6,0,0,9,2,0,0,3,3,2,0,0,0,9,0,3,6,7,1,2,7,2,0,4,0,5,0,6,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5400,33,1,3,3,8,0,2,2,6,6,0,3,3,3,4,0,4,5,1,0,0,3,5,2,1,2,0,7,1,8,1,5,0,4,9,0,0,0,9,0,0,4,3,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5401,8,1,3,3,2,0,5,0,4,7,0,2,1,5,4,2,4,3,3,0,3,2,2,1,4,2,2,2,0,2,7,8,1,0,5,4,2,4,4,1,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5402,10,1,3,2,3,1,5,1,3,8,1,1,1,3,6,4,4,2,4,1,0,3,1,1,3,2,3,2,0,1,8,7,1,1,4,5,1,3,4,2,1,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5403,12,1,3,2,3,0,5,0,4,5,2,3,2,2,5,0,8,1,0,0,0,7,1,2,0,3,6,1,0,0,9,7,2,0,7,2,0,5,4,0,0,4,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5404,38,1,3,3,9,0,3,3,4,6,1,2,1,2,7,0,3,6,0,0,0,2,2,6,0,1,1,7,1,9,0,7,0,2,7,2,6,3,1,0,0,2,4,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5405,34,1,4,2,8,1,4,1,4,7,1,2,0,0,9,0,3,6,3,0,0,3,5,0,0,0,5,4,0,0,9,6,2,1,5,4,0,6,0,3,0,5,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5406,13,1,3,2,3,0,7,2,0,7,2,0,0,6,3,2,7,0,2,0,0,7,0,0,2,3,4,0,0,0,9,7,2,0,7,2,0,6,3,0,0,4,6,2,0,0,6,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5407,33,1,3,3,8,1,4,2,3,7,1,1,1,4,4,1,2,7,2,1,1,1,4,2,2,1,2,5,1,2,7,4,4,2,7,2,3,3,3,0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5408,34,1,3,3,8,0,4,0,5,9,0,0,0,5,4,3,4,3,2,0,0,5,2,1,2,1,3,4,1,2,7,5,4,0,5,4,0,2,3,2,3,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5409,38,1,4,2,9,0,6,0,3,4,0,5,1,2,6,1,4,5,0,0,2,2,4,2,0,2,3,5,1,4,5,5,2,3,7,2,5,3,2,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5410,24,1,2,2,5,0,4,0,5,3,0,6,5,0,4,3,3,4,0,0,0,3,2,4,0,2,3,3,2,9,0,3,2,5,9,0,9,0,0,0,0,1,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5411,30,1,2,4,7,1,4,2,3,6,2,1,2,7,1,2,3,5,3,1,0,2,2,2,2,1,1,4,2,7,2,7,2,1,5,4,3,2,4,1,0,3,2,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5412,22,2,3,2,5,1,3,2,4,6,1,2,2,2,6,0,3,6,2,0,0,0,6,2,0,1,4,4,1,4,5,5,1,3,7,2,3,5,2,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5413,39,2,5,3,9,0,6,0,3,9,0,0,0,3,6,0,4,5,0,0,0,3,6,0,0,2,3,5,0,3,6,9,0,0,9,0,6,0,3,0,0,3,5,2,0,0,5,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5414,40,1,3,3,10,0,8,0,1,7,0,2,2,3,5,0,6,3,2,0,3,4,0,0,3,2,5,0,0,2,7,3,6,0,3,6,0,2,6,2,0,6,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5415,33,1,3,3,8,0,5,1,4,7,2,1,0,5,4,2,3,4,4,0,0,1,4,2,3,0,2,4,1,3,6,5,4,1,6,4,1,5,2,0,2,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5416,21,1,2,2,5,0,0,2,7,2,0,7,7,0,2,5,3,2,5,2,0,2,1,1,7,0,1,2,1,9,0,6,2,2,6,3,3,1,5,0,0,4,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5417,3,1,2,4,1,0,4,0,5,6,0,3,2,5,3,3,4,3,3,0,2,3,2,0,2,0,5,1,2,6,3,4,3,3,4,5,3,2,3,3,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5418,11,2,2,5,3,2,4,4,0,5,0,4,4,2,3,2,3,4,4,0,0,2,0,4,4,2,0,0,4,0,9,4,2,4,5,4,3,5,1,1,0,3,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5419,33,1,2,3,8,0,2,1,7,5,2,3,3,3,5,0,1,8,0,0,0,2,7,1,0,1,1,8,0,5,4,5,4,0,9,0,3,2,5,0,0,3,3,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5420,31,1,2,4,7,0,5,0,4,3,0,6,4,2,3,0,0,9,0,0,0,3,4,3,0,0,0,6,3,7,2,2,2,6,9,0,5,4,0,0,0,2,1,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5421,39,1,4,2,9,0,5,1,4,7,1,2,1,1,8,0,1,8,1,0,0,2,4,4,1,1,1,5,4,8,1,6,1,2,9,0,2,6,2,0,0,3,5,2,0,0,6,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0
5422,20,1,2,2,5,1,5,1,4,4,3,2,2,6,1,1,5,4,1,0,0,5,1,4,1,2,4,4,0,9,0,7,2,1,8,1,4,3,2,2,0,4,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5423,6,1,3,3,2,3,4,2,2,9,0,0,0,5,4,4,4,2,4,3,0,2,0,2,6,1,0,2,0,0,9,5,4,0,3,6,1,3,4,2,2,6,8,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5424,35,1,3,3,8,0,5,1,4,5,2,3,2,3,4,1,3,5,2,1,0,2,4,3,2,1,2,6,1,5,4,6,2,2,7,2,2,4,4,1,0,4,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5425,30,1,2,4,7,0,4,0,5,3,0,6,6,2,2,1,1,7,0,0,0,0,5,4,0,0,0,6,3,9,0,5,0,4,9,0,6,3,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0
5426,1,1,2,4,1,0,7,0,2,7,2,0,0,7,2,5,4,0,5,2,0,2,0,0,6,0,3,0,0,0,9,6,3,0,2,7,0,0,5,2,2,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5427,31,1,2,3,7,0,4,0,5,3,0,6,6,2,2,1,2,7,0,0,0,0,5,4,0,0,0,6,3,9,0,5,0,4,9,0,6,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5428,36,1,3,3,8,0,6,0,3,8,0,1,0,3,6,2,5,3,3,0,2,3,2,1,3,1,3,3,1,3,6,7,2,0,6,3,2,4,3,0,0,4,3,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5429,25,1,2,3,6,0,4,2,3,5,1,3,3,4,2,0,3,6,0,0,0,3,2,4,0,1,2,6,1,9,0,6,0,3,7,2,4,4,1,0,0,3,1,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
5430,39,1,3,2,9,0,3,1,6,8,1,1,1,2,6,1,3,6,0,0,0,3,5,2,0,1,2,6,1,6,3,6,2,2,9,0,2,7,1,0,0,3,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5431,25,1,2,3,6,2,4,1,3,3,2,5,5,3,2,2,5,3,1,0,0,3,2,4,1,2,4,3,1,8,1,5,0,4,8,1,6,2,1,0,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5432,23,1,2,2,5,0,6,1,2,1,2,6,3,4,3,2,5,3,1,0,0,5,2,2,1,4,2,3,0,9,0,5,1,3,5,4,4,3,3,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5433,39,1,2,4,9,3,5,1,1,4,2,4,4,4,1,2,3,5,2,2,1,2,3,1,2,1,2,3,2,7,2,5,0,4,7,2,6,2,2,1,0,2,5,0,0,0,7,6,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5434,41,1,4,3,10,0,5,1,3,8,1,1,1,2,7,0,2,7,1,0,4,1,1,5,1,2,3,4,1,1,8,7,1,1,8,1,2,3,2,4,0,5,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5435,27,1,3,3,6,0,8,0,1,6,0,3,3,2,4,1,3,5,1,0,3,1,5,0,1,0,3,4,2,3,6,6,2,2,5,4,5,0,5,0,0,3,1,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5436,29,1,2,3,7,1,6,1,3,4,1,5,3,3,4,0,5,4,1,1,1,5,1,3,1,1,5,3,1,4,5,4,2,4,7,2,6,3,1,0,0,2,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5437,38,1,3,3,9,2,3,2,4,5,2,3,3,2,4,2,2,5,3,0,0,4,2,2,0,3,3,3,1,2,7,5,2,3,6,3,2,4,2,2,2,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5438,10,1,4,3,3,1,4,1,4,7,1,2,0,3,6,4,3,3,0,0,0,9,0,0,3,0,6,0,0,0,9,6,2,1,5,4,0,3,2,2,2,8,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5439,41,1,3,3,10,0,7,0,3,8,1,1,1,3,5,1,4,5,1,1,3,2,3,1,2,1,3,4,0,2,7,5,4,0,6,3,3,4,4,0,0,4,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5440,3,1,1,4,1,4,3,1,3,5,2,3,9,0,0,0,0,9,2,0,1,3,3,2,0,0,4,5,0,0,9,7,2,0,4,5,3,0,3,3,0,5,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5441,35,1,3,3,8,0,6,1,3,7,0,2,1,4,5,1,2,6,1,0,2,3,2,3,1,2,3,4,2,2,7,7,1,2,7,2,1,4,4,1,0,4,5,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5442,8,1,3,3,2,2,3,0,4,7,0,2,1,2,6,3,4,2,2,0,1,6,1,1,3,3,3,1,2,2,7,6,3,0,4,5,2,2,3,3,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5443,8,1,3,2,2,0,7,2,0,7,2,0,0,6,3,2,7,0,2,0,0,7,0,0,2,3,4,0,0,0,9,7,2,0,7,2,0,6,3,0,0,4,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5444,24,1,2,3,5,3,1,1,5,3,2,5,5,4,2,0,8,1,1,0,0,5,2,2,1,2,6,2,0,2,7,5,2,2,8,1,4,5,1,0,0,2,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5445,13,1,3,4,3,0,2,4,4,7,0,2,4,0,5,4,0,5,2,0,0,4,1,3,0,0,5,3,3,9,0,7,0,2,6,3,6,0,3,0,0,3,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5446,23,1,1,2,5,1,4,1,4,2,2,5,5,3,1,1,4,4,2,0,0,2,2,4,2,1,2,5,1,7,2,6,0,3,7,2,4,3,2,1,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5447,3,1,2,3,1,3,3,1,4,8,1,0,0,7,2,4,3,3,6,0,0,1,1,3,6,1,1,1,3,0,9,9,0,0,4,5,3,3,4,0,0,4,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5448,24,1,2,3,5,3,1,1,5,3,2,5,5,4,2,0,8,1,1,0,0,5,2,2,1,2,6,2,0,2,7,5,2,2,8,1,4,5,1,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5449,8,2,3,4,2,0,5,1,3,6,1,2,2,3,5,4,4,2,3,2,0,3,2,0,5,2,1,3,1,2,7,6,2,2,3,6,1,2,4,2,2,7,8,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5450,41,1,3,3,10,0,4,1,4,7,0,2,2,3,5,0,2,7,0,0,3,0,3,3,2,0,2,3,4,3,6,5,2,3,7,2,5,4,0,0,0,2,4,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5451,8,1,4,3,2,1,4,0,4,7,2,0,0,0,9,0,4,5,3,0,0,2,2,2,1,2,1,5,0,5,4,8,1,0,6,3,1,2,3,3,0,6,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
